N,P,K,temperature,humidity,ph,rainfall,label
81,32,73,17.725043403078484,42.941074247200646,5.695365136573351,206.8520605709367,cauliflower
50,60,74,23.240173953782534,48.15291379069944,6.4646567546467715,253.4155001138805,cauliflower
104,61,50,23.428196822885745,51.06024464885302,7.448805506773391,197.3114337290112,cauliflower
105,23,43,19.22701178565724,43.80141318854787,5.641735189236131,105.73323998900324,cauliflower
108,38,61,16.316334071220798,67.50504261355442,6.6819977532170896,280.32487332360995,cauliflower
89,40,28,16.58766171172932,58.14812539485459,6.783186992637015,274.1668966358212,cauliflower
62,49,41,30.74915448859698,84.53943937233745,5.758862616240587,250.10010523904887,cauliflower
51,23,26,19.273386644386456,49.68521112346955,5.755455841067815,252.1870355562664,cauliflower
49,58,41,33.40858063338284,88.94599872872627,6.3221314555497035,232.2196097824348,cauliflower
35,62,29,31.711977804059448,50.210343590320925,6.715772021670468,100.28273699023512,cauliflower
108,75,27,32.53102248915174,89.66059573662527,7.648751600061856,147.50317445826445,cauliflower
21,79,48,18.0726493038173,86.06968180831554,7.847818632050185,219.38605689922576,cauliflower
86,60,35,17.63759113963378,87.09624492657218,6.178843316657478,120.15391851181953,cauliflower
101,76,39,31.04378910853569,55.424656219064765,6.410390630715544,234.42647886661865,cauliflower
39,57,76,20.76436273037102,84.04296655961411,6.869361694312125,194.3127284878864,cauliflower
28,42,62,19.701980938376806,54.98529554086191,6.006475259259828,224.3499937489935,cauliflower
24,58,51,27.557527389611884,86.35993107185284,5.592066674216326,96.54278518557854,cauliflower
51,66,70,19.424666941309862,88.90043754038379,7.760372516453218,61.96735007751218,cauliflower
23,21,30,27.23437377803076,87.56260128723663,7.109919826389741,157.02735328944974,cauliflower
38,29,30,17.688358201451518,51.35352479122885,6.086408734866094,234.42323392460412,cauliflower
42,63,54,33.09389405940004,59.43303868185663,6.1643270622461985,170.55723381017958,cauliflower
54,39,41,24.51005595447764,85.17784058568469,7.509325328966382,91.73213882476828,cauliflower
77,30,36,32.51761025686993,54.0562945464032,6.3919329518815875,192.32084848681257,cauliflower
47,66,40,26.65022969212569,43.6250515016021,7.702708911394831,182.77624042502487,cauliflower
92,73,40,17.63254759839702,54.67025321230658,7.441332119524304,78.92376881343797,cauliflower
44,26,53,30.124664985745746,61.06057024876608,7.101090707994806,143.8006591746212,cauliflower
72,48,40,31.29735878936157,52.82207139417714,6.540081914553369,217.60030887269747,cauliflower
109,31,55,28.48068684643189,58.1635533361559,5.751224028663062,156.87227760678917,cauliflower
36,43,55,20.82757982790902,77.75381552063565,7.524795848825515,71.99801231621693,cauliflower
69,53,24,30.100531031010696,40.58484235701504,6.69386535985883,241.7072315885552,cauliflower
96,27,56,16.190163224979287,87.02835944831179,6.4669658039396705,119.10911499390517,cauliflower
62,73,79,17.751855266376783,82.7264464426296,7.780587398659509,210.42312276346928,cauliflower
73,67,78,25.58078814360888,89.11935441682566,6.973139831766618,199.07934233145656,cauliflower
44,66,37,20.819883132394608,68.92193799608224,6.4957518653945865,168.81110955249625,cauliflower
83,63,42,31.311112302947095,63.76347775266291,6.007683209732944,108.66390066589194,cauliflower
59,33,48,15.245595517039828,62.43360076034653,7.81731457580181,200.33713062951017,cauliflower
57,27,27,32.98478310079376,78.32051960166501,5.542819011958995,59.772245991104015,cauliflower
116,30,62,20.660391701135065,59.04464729909863,7.209379939089894,232.6439999532597,cauliflower
42,25,77,15.59179647740672,68.11435479193473,7.407275113600707,60.571120456885495,cauliflower
118,58,33,24.55542656401173,74.51406499680664,5.9839130671693965,178.9560966222124,cauliflower
114,44,59,21.474029160691344,61.95566429109456,7.179094451049131,148.3919425825988,cauliflower
43,59,30,28.42581473002697,55.26005719095772,6.433052290036106,83.70752349544398,cauliflower
30,20,26,25.940957553398995,80.11305989201954,5.92148633209853,153.16404278169307,cauliflower
95,67,29,19.95182425752615,76.04422636971144,6.207355825223857,233.68408322192363,cauliflower
104,40,49,23.435858540282855,41.81353676594471,7.084916336359667,89.17286894669454,cauliflower
37,59,62,27.12395408340361,46.95027959186312,7.989056066175312,122.82458020815852,cauliflower
118,41,76,21.615994006609696,50.12807014105405,6.328813161235051,184.92748912089343,cauliflower
64,31,24,22.35632370227236,68.93972418831473,5.832529211623426,227.75285732653603,cauliflower
55,26,62,28.619747174006527,87.03148700864008,6.913262916268718,186.29587215658145,cauliflower
102,61,72,24.136389743191454,89.45907230406246,6.489855660342937,107.99894357444838,cauliflower
57,52,36,33.33672804663772,50.22048102925578,6.318540920099167,113.49867507199971,cauliflower
68,25,24,24.25822594768533,86.54841142852271,6.5156622267451,103.27357843381613,cauliflower
78,67,63,27.608554736688596,45.411710887080126,6.885183480630521,266.8339549438105,cauliflower
36,64,41,33.60924051369584,48.2193829282752,6.770206086374404,191.64074343536788,cauliflower
90,49,68,32.951134782149246,86.63592570457448,6.759367762593032,154.3918415215457,cauliflower
99,37,39,16.92128230674648,84.51287814608176,7.14510528581326,104.1922253765621,cauliflower
59,58,65,16.418222805169734,84.9614057138034,7.83788869065652,135.19758899204726,cauliflower
49,22,28,28.452498323025495,58.94997560204376,5.8160812418858505,154.16561772009825,cauliflower
53,26,47,31.89683179961881,72.79629125722212,6.117503485220208,169.7829331201737,cauliflower
30,34,79,18.749768404818216,49.74687199587436,6.700833762694355,123.8976326893793,cauliflower
56,40,62,16.54504351875368,73.37371818844652,5.926442519275965,117.3734713812896,cauliflower
64,75,25,26.02754998941746,47.401194785797415,6.303078181733825,94.8680432827763,cauliflower
40,66,60,28.48337650655006,53.627186056252725,6.370839550169142,268.27674614314185,cauliflower
93,31,74,27.06339346045351,54.65702881085676,6.012215120102481,236.90295037955624,cauliflower
102,26,25,21.14480996769337,80.41057953269049,7.190026093575212,112.8961415059249,cauliflower
64,65,28,32.88542704346091,88.06002802685029,7.597065887438436,257.51457191126553,cauliflower
95,78,79,17.625892321367186,50.39489008931,7.745359100819426,242.29148835720116,cauliflower
113,44,45,24.36858678730788,87.79586492009105,6.087067692541266,271.67158264794693,cauliflower
96,32,53,23.07370459523129,41.58382424399951,7.083714471339673,245.47451272159225,cauliflower
48,30,50,23.4125394918237,75.48325327547745,5.619410483867545,85.92819068043534,cauliflower
75,26,30,19.848318415771477,78.43524288132902,5.841545990979933,240.11619335054337,cauliflower
32,24,58,34.43034348357455,59.01290523825323,7.257806362465721,266.2613850838462,cauliflower
111,39,56,32.060338585809816,85.11219083933591,5.6266863934922675,296.16941640954644,cauliflower
66,68,23,25.318475490528694,60.585974404883245,5.694863843713773,200.7974056124737,cauliflower
21,41,34,33.10456530742854,51.86793296081321,6.416962986009075,267.2148784487806,cauliflower
47,46,53,32.888504361991934,57.5322701248716,5.7231701814970535,105.23252259661774,cauliflower
78,54,35,34.420286876208095,75.89063977720589,7.6713423314044435,242.82446036150083,cauliflower
81,31,21,30.26712029740564,66.56910432820902,6.858340015467126,210.46077793195755,cauliflower
95,23,50,29.56008287549184,41.26848588596096,6.731518703691927,56.30155594376367,cauliflower
21,46,40,21.14458707761701,68.10178278564487,6.317737466443006,96.1044693749088,cauliflower
80,40,69,22.870350642744693,49.37765854277467,6.102591025242451,71.36876697641024,cauliflower
97,47,67,31.18733980853496,87.27330754226914,7.761429218083181,104.3163942560807,cauliflower
67,63,74,23.25958779292047,62.319727571434,5.980133812033536,270.95068533939093,cauliflower
107,25,38,15.267003489909309,41.50395949291556,7.00242221242323,267.79433823461807,cauliflower
43,32,50,30.73896333057412,71.65271989788904,7.145441693292449,266.2744250528287,cauliflower
63,34,32,21.76248292945537,67.35932474971747,7.388391339952284,235.12295845565805,cauliflower
102,71,49,32.96820568316792,71.18760957399277,5.767825790757258,148.57417765624126,cauliflower
43,50,41,26.625047795981047,59.95568888610987,6.756068540574331,195.73502575799867,cauliflower
102,56,35,22.35541507811889,59.19057637721645,6.247188557298924,100.82163271127376,cauliflower
94,77,44,19.712561287942652,68.90336306963646,5.871103123987014,65.26031672591749,cauliflower
63,58,42,34.90230955493425,69.7117195183394,6.96178324342435,62.218342110960926,cauliflower
70,67,65,15.77615650097494,42.91076530074847,5.661816659175066,256.61466688068833,cauliflower
61,75,63,34.80451237108021,83.66012615391969,6.9182716789763266,65.64336284042913,cauliflower
80,39,76,24.51474093197561,81.24807023998231,6.256717267166154,230.06172930087868,cauliflower
25,35,39,30.736523018664613,57.29417245653711,6.3219754374085975,140.1297502137545,cauliflower
58,43,36,33.02704128098763,48.98176034389421,7.161484618635581,213.52780826604288,spinach
97,20,59,23.84560249571873,64.3598776743819,5.954982216552982,101.65653448473056,spinach
65,35,45,21.375412468319503,54.09640413308017,5.969394178917101,201.4011134316248,spinach
80,72,58,32.46060997737068,72.46266217386916,7.827357379967184,213.02151336580224,spinach
91,54,49,33.161070444806775,66.78570322675711,6.862077971072159,132.0759740160836,spinach
44,75,42,19.13030772054893,74.26964516124653,5.622291525673198,63.37412289560893,spinach
90,49,29,25.43046487826289,80.08650400572404,6.0155004282194815,257.7921687246619,spinach
71,71,58,16.905752167357125,50.24530049222613,7.439703923776714,296.4009051140001,spinach
46,49,45,23.655876367010144,72.56281141497854,7.950120667724926,208.77484078490068,spinach
45,38,67,17.773758590112024,51.373325844512166,6.642294264154722,72.29151783000519,spinach
90,59,32,15.17662668455685,71.58179266859275,6.378083592538764,230.23023529805627,spinach
38,20,72,25.55463043620601,74.95369741750866,6.145264965080347,147.88572661431536,spinach
66,54,75,26.84220968690504,59.18776231637223,6.7887464163341935,232.7624047661656,spinach
71,28,65,33.167095338320195,70.30097426056538,6.799049536273882,292.85991179335633,spinach
60,66,39,21.92939932022505,57.89719944697954,7.810525837294597,186.0993588351048,spinach
89,31,79,16.506613838136296,89.092690720198,6.381834970066649,174.42946374873003,spinach
68,67,75,25.63597427900126,76.76325545397964,5.928348646903027,280.05263052240946,spinach
52,54,55,20.14920353363588,77.7931791885857,5.529018532458603,202.95217075834145,spinach
81,64,61,26.400761346959403,70.21565033666127,7.430571960114204,142.18629060504236,spinach
85,66,40,24.15593467300432,85.17626642086037,5.937423039257365,155.1567986195901,spinach
83,74,40,17.367537067336272,78.97817467484083,6.785134507934054,115.13877235625183,spinach
56,67,77,20.86802661363758,44.90619776365217,6.2201363042377515,73.9067232599674,spinach
33,69,27,33.60482252033865,61.23146585220127,5.859421431691179,243.4026672044801,spinach
93,25,73,19.316196626360032,68.01767868721278,6.167402868413593,157.42145873082177,spinach
55,75,78,34.037688142213575,88.72514788071912,7.888970770497333,82.27631695024635,spinach
95,38,73,17.059942693151477,60.8606169294719,6.724628719337573,55.95821780298811,spinach
60,48,56,29.72954123292272,70.57586985057507,6.63875973423478,201.36458603457933,spinach
110,73,20,17.714038156765504,53.21941954734825,6.452077572850421,117.87682616217393,spinach
65,44,77,21.08388885053464,80.02710488911731,7.055431020419512,54.90292464674189,spinach
48,39,26,20.654024435435865,68.20924203416834,7.548187533187403,194.93501597367649,spinach
23,34,44,18.8983191711116,53.96186272746269,7.59780282028536,74.74015637710458,spinach
77,76,72,34.97797367111765,83.91054730832163,6.392038364854412,297.05666351221544,spinach
63,41,63,17.69434909481699,68.58921402854453,5.97589995654952,285.0950385982734,spinach
110,53,59,31.68163619721072,50.00174699711897,7.766824171492205,246.08725052683988,spinach
36,52,37,23.94797247858933,68.8490027826824,6.360806826446639,109.96431791623446,spinach
23,72,33,30.62542944070592,40.4332896607032,6.117745881269216,271.93177355929777,spinach
45,29,66,19.139483799025754,82.59339041714556,6.544902195266128,113.878352607451,spinach
73,38,55,20.750321628395383,82.4169054416868,7.850881579325515,77.12425495965745,spinach
81,53,47,23.54308087431652,78.56667671206466,5.89011517986904,250.4030540091132,spinach
39,20,66,27.855143035837195,58.82530791392621,6.517926156928978,188.084578708442,spinach
53,68,63,25.03473806672661,44.9318432246593,5.932742517471877,108.89784281840528,spinach
48,22,70,24.33142568654012,41.566013978937455,7.40645558651844,93.81818942289456,spinach
23,51,52,19.63571124711657,54.06116810051707,6.387427610166194,185.5349626278853,spinach
109,77,35,27.88381833973857,43.07280495492917,5.5426818101345665,187.80095532421413,spinach
55,21,32,20.945392759511154,68.50472696177829,7.410356128655344,235.96669077070464,spinach
34,77,22,27.772131173384945,53.67777907957762,7.403434337508696,221.75901856291875,spinach
107,75,24,27.687761580040046,60.237643897501606,7.41500561447164,283.5591856921943,spinach
23,62,36,31.922078107813466,54.93810565640717,7.44837957919216,186.61474094427945,spinach
26,65,27,24.390764026954024,77.52432205061265,7.6624285136869155,122.91341107557912,spinach
119,48,20,24.166646451209147,80.26116286035311,5.83213348069554,213.45698391995464,spinach
69,38,50,21.737204775577748,56.5734865477563,7.67620121927654,58.8041125281523,spinach
97,72,34,31.343323997031188,58.20575255581109,5.520672866710099,52.131107088273495,spinach
117,47,37,23.822477736481854,42.3203715563666,5.773624359240049,58.193091063785296,spinach
39,62,42,24.79411569787469,43.003036287442,7.050634232562771,123.30799266241014,spinach
48,22,64,26.673906303761672,69.18233328619901,6.114691389178116,75.63041279515795,spinach
98,22,74,18.303504192054437,53.10535149374178,5.522231203741744,135.52805301577936,spinach
46,31,27,32.75102284338764,85.17167208809762,7.431807817081809,271.09952803077846,spinach
26,25,46,18.749987988342863,71.69594032310518,7.854954706370875,259.8012467979545,spinach
54,49,45,16.851285768821054,80.044732813301,7.612099373732548,253.33100791998652,spinach
39,62,28,24.36328857058547,58.35599570810452,7.799994970317469,137.4466952821748,spinach
24,63,49,27.055489971748663,85.16502046763446,6.007112367855539,98.75402389760173,spinach
57,69,71,31.583182495815635,82.65182216969518,6.1213757122161105,144.34984836147763,spinach
79,43,60,29.975551858022985,74.5373467728667,6.219211196498169,248.86501446228544,spinach
108,31,75,22.47404290986096,82.49082611564526,5.526482587908827,224.86482054541716,spinach
101,48,49,21.42939612159285,69.06598851333295,7.021369818646118,264.0558385557948,spinach
23,36,58,16.5446296071331,88.94294138307808,7.3549346820189925,284.5963044987442,spinach
58,74,71,31.024999154308837,66.713353579992,6.042942305959237,221.33552693239503,spinach
44,59,74,32.908467578173585,88.86591323266816,7.93125296530776,179.617448144585,spinach
59,57,28,20.42077187931901,84.71087754230922,6.355269045197473,213.52036717016597,spinach
110,47,32,24.162802177992813,62.8048688739968,7.626158322094798,193.27548340908987,spinach
48,66,38,31.47147366313011,76.8038929054494,6.155144174499868,175.44933447670508,spinach
78,49,61,23.55784175499648,64.07072026457577,5.821517169074152,288.4017352100707,spinach
65,28,57,29.76557238788743,72.25505208985551,6.577126302623501,118.09685493078926,spinach
41,59,29,34.43378281144834,78.28866040193631,7.382286431000369,142.24600834088517,spinach
28,46,22,24.90373799031695,79.18333909227209,6.638357176855139,166.32542108086116,spinach
